ID;PERIODO_MARCACION;ACEPTACION
18474;202501;0
18476;202501;0
18477;202501;0
18479;202501;0
18480;202501;0
18481;202501;0
18482;202501;0
18484;202501;0
18485;202501;0
18486;202501;1
18487;202501;0
18488;202501;0
18489;202501;0
18492;202501;0
18493;202501;0
18494;202501;0
18495;202501;0
18496;202501;0
18498;202501;0
18499;202501;0
18500;202501;0
18501;202501;0
18502;202501;0
18503;202501;0
18504;202501;0
18506;202501;0
18507;202501;0
18508;202501;0
18511;202501;0
18512;202501;0
18513;202501;0
18515;202501;1
18516;202501;1
18517;202501;0
18518;202501;0
18519;202501;0
18520;202501;0
18523;202501;0
18525;202501;0
18526;202501;0
18528;202501;0
18529;202501;0
18530;202501;0
18531;202501;0
18533;202501;0
18534;202501;0
18535;202501;0
18536;202501;0
18537;202501;0
18538;202501;0
18541;202501;0
18542;202501;0
18543;202501;0
18544;202501;0
18545;202501;0
18546;202501;0
18547;202501;0
18549;202501;0
18551;202501;0
18552;202501;0
18553;202501;0
18554;202501;1
18555;202501;0
18556;202501;0
18557;202501;0
18558;202501;0
18559;202501;0
18560;202501;0
18561;202501;0
18563;202501;0
18564;202501;0
18566;202501;0
18567;202501;0
18568;202501;0
18569;202501;1
18570;202501;0
18574;202501;0
18576;202501;0
18577;202501;0
18579;202501;0
18580;202501;0
18581;202501;0
18584;202501;0
18585;202501;0
18586;202501;0
18587;202501;0
18588;202501;1
18589;202501;0
18590;202501;0
18591;202501;0
18594;202501;0
18595;202501;0
18596;202501;0
18597;202501;0
18599;202501;0
18600;202501;0
18604;202501;0
18606;202501;0
18607;202501;0
18608;202501;0
18609;202501;0
18610;202501;0
18611;202501;0
18615;202501;0
18616;202501;0
18617;202501;0
18618;202501;0
18619;202501;0
18622;202501;0
18623;202501;0
18624;202501;0
18625;202501;0
18626;202501;0
18627;202501;0
18628;202501;0
18629;202501;0
18635;202501;0
18636;202501;0
18637;202501;0
18638;202501;0
18639;202501;0
18640;202501;0
18641;202501;0
18642;202501;0
18643;202501;0
18644;202501;0
18645;202501;0
18647;202501;0
18648;202501;0
18649;202501;0
18650;202501;0
18651;202501;0
18652;202501;0
18653;202501;0
18655;202501;0
18657;202501;0
18659;202501;0
18660;202501;0
18661;202501;0
18662;202501;0
18663;202501;0
18664;202501;0
18667;202501;0
18669;202501;0
18674;202501;0
18675;202501;0
18676;202501;0
18677;202501;0
18678;202501;0
18679;202501;0
18680;202501;0
18681;202501;0
18682;202501;0
18683;202501;0
18684;202501;0
18685;202501;0
18686;202501;0
18687;202501;0
18688;202501;0
18689;202501;0
18691;202501;0
18693;202501;0
18694;202501;0
18695;202501;0
18696;202501;0
18697;202501;0
18699;202501;0
18702;202501;0
18704;202501;0
18707;202501;0
18708;202501;0
18710;202501;0
18711;202501;0
18712;202501;0
18714;202501;0
18716;202501;0
18717;202501;0
18718;202501;0
18719;202501;0
18720;202501;0
18721;202501;0
18722;202501;0
18724;202501;0
18725;202501;0
18726;202501;0
18728;202501;0
18729;202501;0
18730;202501;0
18731;202501;0
18734;202501;0
18735;202501;0
18738;202501;0
18739;202501;0
18740;202501;0
18742;202501;0
18743;202501;0
18744;202501;0
18745;202501;0
18746;202501;0
18747;202501;0
18748;202501;0
18749;202501;0
18750;202501;0
18751;202501;0
18752;202501;0
18753;202501;0
18754;202501;0
18755;202501;0
18756;202501;0
18757;202501;0
18758;202501;0
18760;202501;0
18761;202501;0
18763;202501;0
18764;202501;0
18765;202501;0
18766;202501;0
18768;202501;0
18769;202501;0
18770;202501;0
18772;202501;0
18773;202501;0
18775;202501;0
18777;202501;0
18778;202501;1
18779;202501;0
18780;202501;0
18781;202501;0
18782;202501;0
18783;202501;0
18784;202501;0
18786;202501;0
18789;202501;0
18792;202501;0
18794;202501;0
18795;202501;0
18796;202501;0
18797;202501;0
18798;202501;0
18801;202501;0
18802;202501;0
18803;202501;0
18804;202501;0
18807;202501;0
18808;202501;0
18809;202501;0
18810;202501;0
18811;202501;0
18812;202501;0
18813;202501;0
18814;202501;0
18815;202501;0
18816;202501;0
18818;202501;0
18819;202501;0
18820;202501;0
18821;202501;0
18823;202501;0
18824;202501;0
18826;202501;0
18827;202501;0
18829;202501;0
18830;202501;0
18831;202501;0
18832;202501;0
18833;202501;0
18837;202501;0
18838;202501;0
18839;202501;0
18843;202501;0
18844;202501;0
18845;202501;0
18848;202501;0
18849;202501;0
18850;202501;0
18851;202501;0
18852;202501;0
18858;202501;0
18861;202501;0
18862;202501;0
18863;202501;0
18864;202501;0
18865;202501;0
18866;202501;0
18867;202501;0
18868;202501;0
18869;202501;0
18871;202501;0
18873;202501;0
18874;202501;0
18875;202501;0
18876;202501;0
18877;202501;0
18879;202501;0
18880;202501;0
18881;202501;0
18882;202501;0
18883;202501;0
18884;202501;0
18885;202501;0
18886;202501;0
18887;202501;0
18889;202501;0
18890;202501;0
18891;202501;0
18894;202501;0
18896;202501;0
18897;202501;0
18898;202501;0
18899;202501;0
18901;202501;0
18902;202501;0
18904;202501;0
18905;202501;0
18906;202501;0
18908;202501;0
18909;202501;0
18910;202501;0
18911;202501;0
18912;202501;0
18913;202501;1
18916;202501;0
18917;202501;0
18919;202501;0
18920;202501;0
18921;202501;0
18925;202501;0
18927;202501;0
18929;202501;0
18930;202501;0
18931;202501;0
18933;202501;0
18935;202501;0
18937;202501;0
18938;202501;0
18939;202501;0
18940;202501;0
18942;202501;0
18944;202501;0
18945;202501;0
18946;202501;0
18947;202501;0
18948;202501;0
18949;202501;0
18950;202501;0
18951;202501;0
18952;202501;0
18953;202501;0
18955;202501;0
18957;202501;0
18959;202501;0
18960;202501;0
18961;202501;0
18962;202501;0
18963;202501;0
18966;202501;0
18968;202501;0
18969;202501;0
18970;202501;0
18972;202501;0
18974;202501;0
18975;202501;0
18976;202501;0
18978;202501;0
18979;202501;0
18980;202501;0
18981;202501;0
18982;202501;0
18983;202501;0
18984;202501;0
18985;202501;0
18986;202501;0
18987;202501;1
18988;202501;0
18989;202501;0
18990;202501;1
18991;202501;0
18992;202501;0
18994;202501;0
18995;202501;0
18998;202501;0
18999;202501;0
19000;202501;0
19002;202501;1
19003;202501;0
19004;202501;0
19005;202501;0
19006;202501;1
19008;202501;0
19009;202501;0
19010;202501;0
19012;202501;1
19013;202501;0
19014;202501;0
19015;202501;0
19017;202501;0
19018;202501;0
19019;202501;1
19020;202501;0
19023;202501;0
19024;202501;0
19025;202501;1
19026;202501;0
19027;202501;0
19028;202501;0
19029;202501;0
19030;202501;0
19031;202501;0
19032;202501;0
19033;202501;0
19035;202501;0
19036;202501;0
19037;202501;0
19038;202501;0
19039;202501;0
19040;202501;1
19042;202501;0
19043;202501;0
19044;202501;0
19045;202501;1
19046;202501;0
19047;202501;0
19049;202501;0
19050;202501;0
19051;202501;0
19052;202501;0
19053;202501;0
19055;202501;0
19057;202501;0
19059;202501;0
19061;202501;1
19062;202501;0
19065;202501;0
19066;202501;0
19067;202501;0
19068;202501;0
19070;202501;0
19072;202501;0
19073;202501;0
19074;202501;0
19076;202501;0
19077;202501;0
19078;202501;0
19080;202501;0
19081;202501;0
19082;202501;0
19083;202501;0
19084;202501;0
19085;202501;0
19086;202501;0
19087;202501;0
19088;202501;0
19089;202501;0
19090;202501;0
19091;202501;0
19093;202501;0
19094;202501;0
19095;202501;0
19096;202501;0
19097;202501;0
19098;202501;1
19099;202501;0
19100;202501;0
19101;202501;0
19102;202501;0
19103;202501;0
19104;202501;0
19105;202501;0
19106;202501;0
19107;202501;0
19108;202501;0
19109;202501;1
19110;202501;0
19112;202501;0
19114;202501;0
19116;202501;1
19117;202501;0
19121;202501;0
19122;202501;1
19123;202501;0
19124;202501;0
19126;202501;0
19127;202501;0
19128;202501;0
19129;202501;0
19130;202501;0
19131;202501;1
19133;202501;0
19134;202501;0
19135;202501;0
19136;202501;0
19137;202501;0
19138;202501;0
19141;202501;0
19142;202501;0
19143;202501;0
19146;202501;0
19147;202501;0
19150;202501;0
19151;202501;0
19153;202501;1
19154;202501;0
19155;202501;1
19156;202501;0
19157;202501;0
19158;202501;0
19159;202501;0
19160;202501;0
19163;202501;0
19164;202501;0
19165;202501;0
19167;202501;0
19169;202501;0
19170;202501;1
19171;202501;0
19172;202501;0
19174;202501;0
19175;202501;0
19176;202501;0
19181;202501;0
19182;202501;0
19183;202501;0
19184;202501;0
19186;202501;1
19187;202501;0
19189;202501;0
19190;202501;0
19191;202501;0
19192;202501;0
19195;202501;0
19199;202501;0
19200;202501;1
19202;202501;0
19203;202501;0
19204;202501;0
19206;202501;1
19207;202501;0
19208;202501;0
19209;202501;0
19211;202501;0
19212;202501;0
19213;202501;0
19215;202501;0
19216;202501;0
19217;202501;0
19218;202501;0
19219;202501;0
19222;202501;0
19224;202501;0
19226;202501;0
19227;202501;0
19228;202501;0
19229;202501;0
19231;202501;0
19234;202501;0
19235;202501;0
19236;202501;0
19237;202501;0
19239;202501;1
19240;202501;0
19241;202501;0
19245;202501;0
19247;202501;0
19248;202501;0
19249;202501;1
19250;202501;0
19251;202501;0
19252;202501;0
19254;202501;1
19256;202501;0
19259;202501;0
19260;202501;0
19261;202501;0
19262;202501;0
19264;202501;0
19265;202501;0
19267;202501;0
19268;202501;0
19269;202501;0
19270;202501;0
19271;202501;0
19272;202501;0
19274;202501;0
19275;202501;0
19276;202501;0
19277;202501;1
19278;202501;0
19279;202501;0
19281;202501;0
19282;202501;1
19283;202501;0
19285;202501;0
19286;202501;0
19287;202501;0
19288;202501;0
19289;202501;0
19291;202501;0
19292;202501;0
19293;202501;0
19296;202501;0
19297;202501;0
19298;202501;0
19300;202501;0
19302;202501;0
19303;202501;1
19304;202501;0
19307;202501;0
19308;202501;0
19309;202501;0
19310;202501;0
19312;202501;0
19313;202501;0
19316;202501;0
19317;202501;0
19318;202501;0
19319;202501;0
19320;202501;0
19321;202501;0
19323;202501;0
19324;202501;1
19325;202501;0
19326;202501;0
19327;202501;0
19328;202501;0
19329;202501;0
19330;202501;0
19332;202501;0
19333;202501;0
19336;202501;0
19337;202501;0
19339;202501;0
19340;202501;0
19341;202501;0
19343;202501;0
19346;202501;0
19347;202501;0
19348;202501;0
19351;202501;0
19353;202501;0
19354;202501;0
19355;202501;0
19357;202501;0
19358;202501;0
19359;202501;0
19360;202501;0
19367;202501;0
19373;202501;1
19374;202501;0
19376;202501;0
19379;202501;1
19380;202501;0
19381;202501;0
19382;202501;0
19383;202501;0
19384;202501;0
19385;202501;0
19386;202501;0
19391;202501;0
19392;202501;0
19393;202501;0
19394;202501;0
19395;202501;0
19396;202501;0
19397;202501;0
19401;202501;1
19404;202501;0
19405;202501;0
19406;202501;0
19407;202501;0
19408;202501;0
19409;202501;0
19410;202501;0
19412;202501;0
19413;202501;0
19416;202501;0
19417;202501;0
19418;202501;0
19419;202501;0
19420;202501;0
19421;202501;0
19424;202501;0
19426;202501;0
19428;202501;0
19430;202501;0
19431;202501;0
19432;202501;0
19434;202501;0
19435;202501;0
19439;202501;0
19441;202501;1
19442;202501;0
19443;202501;0
19444;202501;0
19445;202501;0
19446;202501;0
19447;202501;0
19448;202501;0
19449;202501;0
19450;202501;1
19451;202501;0
19452;202501;0
19453;202501;0
19456;202501;0
19457;202501;0
19458;202501;0
19459;202501;0
19460;202501;0
19461;202501;0
19462;202501;0
19463;202501;0
19464;202501;0
19465;202501;0
19466;202501;0
19467;202501;0
19468;202501;0
19469;202501;0
19470;202501;0
19472;202501;0
19473;202501;1
19474;202501;0
19475;202501;0
19476;202501;1
19477;202501;0
19478;202501;0
19479;202501;0
19481;202501;0
19484;202501;1
19485;202501;0
19487;202501;0
19489;202501;0
19490;202501;0
19491;202501;0
19494;202501;0
19495;202501;0
19496;202501;0
19497;202501;0
19498;202501;0
19499;202501;0
19500;202501;0
19501;202501;0
19502;202501;0
19503;202501;0
19505;202501;0
19507;202501;0
19508;202501;0
19509;202501;0
19511;202501;0
19514;202501;0
19515;202501;0
19516;202501;0
19518;202501;0
19520;202501;0
19521;202501;0
19522;202501;1
19525;202501;0
19526;202501;0
19527;202501;0
19530;202501;1
19531;202501;0
19532;202501;0
19533;202501;0
19536;202501;0
19538;202501;0
19540;202501;0
19541;202501;0
19542;202501;0
19543;202501;0
19544;202501;0
19545;202501;0
19546;202501;0
19547;202501;0
19548;202501;0
19549;202501;0
19550;202501;0
19551;202501;0
19552;202501;0
19553;202501;0
19555;202501;0
19556;202501;0
19557;202501;0
19558;202501;0
19560;202501;0
19561;202501;0
19562;202501;0
19563;202501;0
19564;202501;0
19565;202501;0
19566;202501;0
19567;202501;0
19568;202501;0
19569;202501;0
19570;202501;0
19571;202501;0
19575;202501;0
19577;202501;0
19579;202501;0
19580;202501;0
19581;202501;0
19582;202501;0
19584;202501;0
19585;202501;0
19586;202501;0
19587;202501;0
19588;202501;0
19589;202501;0
19595;202501;0
19597;202501;0
19599;202501;0
19600;202501;0
19603;202501;0
19606;202501;1
19608;202501;0
19609;202501;0
19610;202501;0
19613;202501;0
19614;202501;0
19615;202501;0
19618;202501;0
19619;202501;0
19620;202501;0
19621;202501;0
19622;202501;0
19625;202501;0
19627;202501;0
19629;202501;0
19630;202501;0
19631;202501;0
19632;202501;0
19634;202501;0
19635;202501;0
19636;202501;0
19637;202501;0
19639;202501;0
19640;202501;0
19642;202501;0
19643;202501;0
19645;202501;0
19646;202501;0
19647;202501;0
19648;202501;0
19649;202501;0
19650;202501;0
19651;202501;0
19652;202501;0
19654;202501;0
19656;202501;0
19657;202501;0
19659;202501;0
19660;202501;0
19661;202501;0
19662;202501;0
19664;202501;0
19667;202501;0
19668;202501;0
19669;202501;0
19670;202501;0
19671;202501;1
19672;202501;0
19673;202501;0
19674;202501;0
19676;202501;0
19677;202501;0
19678;202501;0
19679;202501;0
19681;202501;0
19682;202501;0
19683;202501;0
19687;202501;0
19690;202501;0
19693;202501;0
19695;202501;0
19696;202501;0
19697;202501;0
19699;202501;0
19700;202501;1
19701;202501;0
19702;202501;0
19703;202501;0
19704;202501;1
19706;202501;0
19707;202501;0
19708;202501;0
19709;202501;0
19710;202501;0
19713;202501;0
19714;202501;0
19715;202501;0
19718;202501;1
19719;202501;0
19721;202501;0
19722;202501;0
19725;202501;0
19728;202501;0
19729;202501;0
19730;202501;0
19732;202501;0
19733;202501;0
19734;202501;0
19735;202501;0
19737;202501;0
19739;202501;0
19740;202501;0
19741;202501;0
19742;202501;0
19743;202501;0
19744;202501;0
19745;202501;0
19746;202501;0
19747;202501;0
19748;202501;0
19749;202501;1
19750;202501;0
19751;202501;0
19752;202501;0
19753;202501;1
19755;202501;0
19756;202501;0
19757;202501;0
19758;202501;0
19759;202501;0
19760;202501;0
19761;202501;0
19762;202501;0
19763;202501;0
19764;202501;0
19765;202501;0
19766;202501;0
19768;202501;0
19771;202501;0
19772;202501;0
19773;202501;0
19774;202501;0
19775;202501;0
19776;202501;0
19777;202501;0
19778;202501;0
19779;202501;0
19781;202501;0
19782;202501;0
19783;202501;0
19784;202501;0
19786;202501;0
19787;202501;0
19790;202501;0
19791;202501;0
19792;202501;0
19793;202501;0
19794;202501;0
19795;202501;0
19796;202501;0
19797;202501;0
19798;202501;0
19799;202501;0
19800;202501;0
19801;202501;0
19803;202501;0
19804;202501;0
19805;202501;0
19806;202501;0
19810;202501;0
19812;202501;0
19813;202501;0
19814;202501;0
19816;202501;0
19817;202501;0
19818;202501;0
19820;202501;0
19821;202501;1
19822;202501;0
19824;202501;0
19826;202501;0
19827;202501;1
19834;202501;0
19837;202501;0
19838;202501;0
19839;202501;0
19840;202501;0
19842;202501;0
19843;202501;0
19844;202501;0
19846;202501;0
19847;202501;0
19849;202501;0
19850;202501;0
19851;202501;0
19852;202501;0
19854;202501;0
19855;202501;0
19857;202501;0
19858;202501;0
19860;202501;0
19862;202501;0
19864;202501;0
19865;202501;0
19866;202501;0
19869;202501;1
19870;202501;0
19872;202501;0
19873;202501;0
19874;202501;0
19876;202501;0
19877;202501;0
19878;202501;0
19879;202501;0
19880;202501;0
19882;202501;0
19883;202501;0
19884;202501;0
19885;202501;0
19886;202501;0
19887;202501;0
19888;202501;0
19889;202501;0
19890;202501;0
19891;202501;0
19892;202501;0
19894;202501;0
19896;202501;0
19897;202501;0
19899;202501;0
19900;202501;0
19904;202501;0
19905;202501;0
19906;202501;0
19908;202501;0
19909;202501;0
19910;202501;0
19911;202501;0
19913;202501;0
19914;202501;0
19915;202501;0
19917;202501;0
19919;202501;0
19921;202501;0
19922;202501;0
19923;202501;0
19924;202501;0
19925;202501;0
19926;202501;0
19928;202501;0
19930;202501;0
19931;202501;0
19934;202501;0
19935;202501;0
19936;202501;0
19937;202501;0
19938;202501;0
19939;202501;0
19940;202501;0
19942;202501;0
19943;202501;0
19944;202501;0
19945;202501;0
19948;202501;0
19949;202501;0
19950;202501;0
19951;202501;1
19952;202501;0
19953;202501;0
19955;202501;1
19957;202501;0
19958;202501;0
19959;202501;0
19961;202501;0
19962;202501;0
19963;202501;0
19964;202501;0
19965;202501;0
19966;202501;0
19967;202501;0
19968;202501;1
19969;202501;0
19971;202501;0
19972;202501;0
19973;202501;0
19974;202501;0
19975;202501;1
19976;202501;0
19977;202501;0
19978;202501;0
19979;202501;0
19980;202501;1
19981;202501;0
19982;202501;0
19983;202501;0
19985;202501;0
19986;202501;0
19987;202501;0
19989;202501;0
19990;202501;0
19991;202501;0
19992;202501;0
19993;202501;0
19994;202501;0
19998;202501;0
19999;202501;1
20001;202501;0
20002;202501;0
20005;202501;0
20006;202501;0
20007;202501;0
20008;202501;0
20010;202501;0
20012;202501;0
20013;202501;0
20014;202501;0
20015;202501;0
20019;202501;0
20020;202501;0
20021;202501;0
20023;202501;0
20024;202501;0
20025;202501;0
20026;202501;0
20027;202501;0
20030;202501;0
20032;202501;0
20033;202501;0
20034;202501;0
20036;202501;0
20037;202501;1
20038;202501;0
20039;202501;0
20040;202501;0
20043;202501;0
20044;202501;0
20045;202501;0
20047;202501;0
20048;202501;0
20049;202501;0
20051;202501;0
20052;202501;0
20053;202501;0
20054;202501;0
20056;202501;0
20058;202501;0
20063;202501;0
20064;202501;0
20065;202501;0
20066;202501;0
20067;202501;0
20071;202501;0
20072;202501;0
20073;202501;0
20077;202501;0
20078;202501;0
20080;202501;0
20081;202501;1
20082;202501;0
20083;202501;0
20084;202501;0
20085;202501;0
20086;202501;0
20087;202501;0
20089;202501;0
20090;202501;0
20091;202501;0
20093;202501;0
20094;202501;0
20095;202501;0
20096;202501;0
20097;202501;0
20098;202501;0
20099;202501;0
20100;202501;0
20101;202501;0
20102;202501;0
20105;202501;0
20106;202501;0
20107;202501;0
20108;202501;0
20109;202501;0
20110;202501;1
20111;202501;0
20112;202501;0
20113;202501;0
20115;202501;0
20116;202501;0
20117;202501;0
20120;202501;0
20122;202501;0
20123;202501;0
20124;202501;0
20125;202501;1
20126;202501;0
20128;202501;0
20129;202501;0
20131;202501;0
20132;202501;0
20135;202501;0
20137;202501;0
20138;202501;0
20139;202501;0
20140;202501;0
20141;202501;0
20142;202501;0
20143;202501;0
20144;202501;0
20145;202501;0
20146;202501;0
20147;202501;0
20149;202501;0
20150;202501;0
20152;202501;1
20153;202501;0
20154;202501;0
20155;202501;0
20156;202501;0
20157;202501;0
20158;202501;0
20159;202501;0
20161;202501;0
20162;202501;0
20163;202501;0
20164;202501;0
20166;202501;0
20167;202501;0
20169;202501;0
20170;202501;0
20171;202501;0
20173;202501;0
20174;202501;1
20175;202501;0
20176;202501;0
20177;202501;0
20180;202501;0
20182;202501;0
20183;202501;0
20184;202501;0
20186;202501;0
20187;202501;0
20188;202501;1
20190;202501;0
20191;202501;0
20193;202501;0
20195;202501;0
20196;202501;0
20197;202501;0
20198;202501;0
20199;202501;0
20200;202501;0
20201;202501;0
20204;202501;0
20206;202501;0
20207;202501;0
20208;202501;0
20209;202501;0
20210;202501;0
20213;202501;0
20214;202501;1
20216;202501;0
20217;202501;0
20218;202501;0
20220;202501;0
20221;202501;0
20222;202501;0
20224;202501;0
20225;202501;0
20226;202501;0
20227;202501;0
20228;202501;0
20229;202501;0
20230;202501;0
20231;202501;1
20234;202501;0
20235;202501;1
20237;202501;0
20238;202501;0
20239;202501;1
20240;202501;0
20241;202501;0
20242;202501;0
20243;202501;0
20244;202501;0
20245;202501;0
20246;202501;0
20247;202501;0
20248;202501;0
20250;202501;0
20252;202501;0
20255;202501;0
20258;202501;0
20259;202501;1
20260;202501;0
20263;202501;0
20265;202501;0
20267;202501;0
20268;202501;0
20269;202501;0
20270;202501;0
20271;202501;0
20273;202501;0
20274;202501;0
20275;202501;0
20276;202501;0
20277;202501;0
20278;202501;0
20279;202501;0
20280;202501;0
20282;202501;0
20283;202501;0
20284;202501;0
20285;202501;0
20286;202501;0
20288;202501;0
20289;202501;0
20290;202501;0
20291;202501;0
20292;202501;0
20293;202501;0
20294;202501;0
20295;202501;0
20296;202501;0
20297;202501;1
20300;202501;0
20304;202501;0
20305;202501;0
20306;202501;0
20308;202501;0
20309;202501;1
20312;202501;0
20314;202501;0
20316;202501;0
20317;202501;0
20321;202501;1
20324;202501;0
20326;202501;0
20328;202501;0
20329;202501;0
20330;202501;0
20334;202501;1
20336;202501;0
20337;202501;0
20339;202501;0
20341;202501;0
20342;202501;0
20343;202501;0
20345;202501;0
20346;202501;0
20348;202501;0
20349;202501;0
20350;202501;0
20351;202501;0
20354;202501;0
20356;202501;0
20357;202501;0
20358;202501;0
20359;202501;0
20360;202501;0
20361;202501;0
20364;202501;0
20365;202501;0
20368;202501;0
20369;202501;1
20371;202501;0
20372;202501;1
20373;202501;0
20376;202501;0
20377;202501;0
20380;202501;0
20381;202501;0
20382;202501;1
20383;202501;0
20384;202501;0
20386;202501;0
20387;202501;0
20389;202501;0
20390;202501;0
20391;202501;0
20392;202501;0
20393;202501;0
20397;202501;0
20399;202501;0
20400;202501;0
20405;202501;0
20406;202501;0
20407;202501;0
20410;202501;0
20412;202501;0
20413;202501;0
20414;202501;1
20415;202501;0
20416;202501;0
20417;202501;0
20418;202501;0
20419;202501;0
20420;202501;0
20421;202501;0
20422;202501;0
20423;202501;0
20424;202501;0
20425;202501;0
20426;202501;0
20427;202501;1
20429;202501;0
20430;202501;0
20431;202501;0
20432;202501;0
20433;202501;0
20434;202501;0
20435;202501;0
20436;202501;0
20437;202501;0
20438;202501;0
20439;202501;1
20440;202501;0
20441;202501;0
20442;202501;0
20443;202501;0
20444;202501;0
20446;202501;0
20447;202501;0
20448;202501;0
20450;202501;0
20451;202501;0
20454;202501;0
20455;202501;0
20456;202501;0
20457;202501;0
20459;202501;0
20460;202501;0
20461;202501;0
20462;202501;0
20463;202501;0
20466;202501;0
20468;202501;0
20469;202501;0
20470;202501;0
20471;202501;0
20472;202501;0
20475;202501;0
20478;202501;0
20481;202501;0
20483;202501;0
20484;202501;1
20485;202501;0
20486;202501;0
20487;202501;0
20488;202501;0
20489;202501;0
20490;202501;0
20491;202501;0
20492;202501;0
20493;202501;0
20496;202501;1
20497;202501;0
20498;202501;0
20499;202501;0
20500;202501;0
20501;202501;1
20502;202501;0
20503;202501;0
20505;202501;0
20506;202501;0
20507;202501;0
20508;202501;0
20509;202501;0
20511;202501;0
20512;202501;0
20513;202501;0
20514;202501;1
20515;202501;0
20516;202501;0
20517;202501;0
20519;202501;0
20520;202501;0
20522;202501;0
20524;202501;0
20526;202501;0
20527;202501;1
20528;202501;0
20530;202501;1
20539;202501;0
20540;202501;1
20541;202501;0
20542;202501;0
20543;202501;1
20544;202501;0
20545;202501;0
20546;202501;0
20548;202501;0
20550;202501;1
20551;202501;0
20552;202501;1
20553;202501;0
20554;202501;0
20555;202501;0
20557;202501;0
20558;202501;0
20559;202501;0
20561;202501;0
20562;202501;0
20563;202501;0
20565;202501;0
20566;202501;0
20567;202501;0
20569;202501;0
20571;202501;0
20573;202501;1
20574;202501;0
20575;202501;0
20576;202501;0
20577;202501;0
20578;202501;0
20580;202501;1
20581;202501;0
20582;202501;1
20583;202501;0
20584;202501;0
20585;202501;0
20586;202501;0
20587;202501;0
20588;202501;0
20589;202501;0
20590;202501;0
20593;202501;0
20594;202501;0
20595;202501;0
20596;202501;0
20597;202501;0
20598;202501;0
20599;202501;0
20601;202501;0
20603;202501;0
20604;202501;0
20605;202501;0
20606;202501;0
20607;202501;0
20608;202501;0
20611;202501;0
20612;202501;0
20615;202501;0
20617;202501;0
20618;202501;0
20619;202501;0
20620;202501;0
20623;202501;0
20624;202501;0
20626;202501;0
20627;202501;1
20628;202501;0
20629;202501;0
20630;202501;1
20631;202501;0
20632;202501;1
20633;202501;1
20637;202501;0
20642;202501;0
20643;202501;0
20644;202501;0
20645;202501;0
20647;202501;0
20648;202501;0
20649;202501;0
20650;202501;0
20651;202501;0
20653;202501;0
20654;202501;0
20655;202501;0
20656;202501;0
20659;202501;0
20661;202501;0
20663;202501;0
20664;202501;0
20665;202501;1
20666;202501;0
20667;202501;0
20669;202501;0
20670;202501;0
20671;202501;0
20672;202501;0
20673;202501;0
20674;202501;0
20677;202501;0
20678;202501;0
20679;202501;0
20680;202501;0
20681;202501;0
20682;202501;0
20683;202501;0
20684;202501;0
20685;202501;0
20686;202501;0
20687;202501;0
20688;202501;0
20690;202501;0
20691;202501;0
20692;202501;0
20693;202501;0
20695;202501;0
20697;202501;0
20698;202501;0
20699;202501;0
20700;202501;0
20701;202501;0
20703;202501;0
20704;202501;0
20705;202501;0
20706;202501;1
20707;202501;0
20708;202501;1
20710;202501;0
20712;202501;0
20714;202501;0
20715;202501;0
20716;202501;1
20719;202501;0
20720;202501;0
20721;202501;0
20722;202501;0
20723;202501;1
20724;202501;1
20725;202501;0
20726;202501;0
20728;202501;0
20730;202501;0
20732;202501;1
20733;202501;0
20734;202501;1
20735;202501;0
20737;202501;0
20738;202501;0
20739;202501;0
20740;202501;0
20741;202501;0
20742;202501;0
20743;202501;1
20744;202501;0
20745;202501;0
20746;202501;0
20748;202501;0
20749;202501;0
20751;202501;1
20753;202501;0
20754;202501;0
20755;202501;0
20757;202501;1
20759;202501;0
20760;202501;0
20761;202501;0
20763;202501;0
20764;202501;0
20765;202501;0
20768;202501;0
20770;202501;0
20773;202501;0
20774;202501;1
20776;202501;0
20777;202501;0
20778;202501;0
20779;202501;0
20780;202501;1
20781;202501;0
20783;202501;0
20784;202501;1
20785;202501;0
20787;202501;0
20788;202501;0
20789;202501;1
20790;202501;0
20792;202501;0
20793;202501;0
20794;202501;0
20796;202501;0
20797;202501;0
20799;202501;0
20801;202501;0
20802;202501;0
20803;202501;0
20805;202501;0
20806;202501;0
20809;202501;0
20810;202501;0
20811;202501;0
20813;202501;0
20814;202501;0
20817;202501;0
20818;202501;0
20820;202501;0
20821;202501;0
20822;202501;0
20823;202501;0
20824;202501;0
20830;202501;0
20831;202501;0
20832;202501;0
20833;202501;0
20834;202501;0
20835;202501;0
20836;202501;0
20837;202501;0
20838;202501;0
20839;202501;0
20840;202501;0
20841;202501;0
20842;202501;0
20843;202501;0
20844;202501;0
20846;202501;0
20847;202501;0
20848;202501;0
20849;202501;0
20853;202501;0
20854;202501;0
20855;202501;0
20857;202501;0
20858;202501;0
20859;202501;0
20862;202501;0
20863;202501;0
20864;202501;1
20867;202501;0
20868;202501;0
20869;202501;0
20871;202501;0
20872;202501;0
20873;202501;0
20874;202501;0
20876;202501;0
20877;202501;0
20879;202501;0
20880;202501;0
20881;202501;0
20882;202501;0
20883;202501;0
20884;202501;0
20886;202501;0
20887;202501;0
20888;202501;0
20890;202501;0
20891;202501;0
20894;202501;0
20898;202501;0
20901;202501;0
20902;202501;0
20903;202501;0
20904;202501;0
20905;202501;0
20908;202501;0
20910;202501;0
20912;202501;1
20913;202501;0
20914;202501;0
20915;202501;0
20916;202501;0
20917;202501;0
20918;202501;0
